true_form	predicted_form	edit_distance	normalized_edit_distance	correct_chars	consonant_errors	vowel_errors	phonotactic_valid	char_error_rate	feature_distance	normalized_feature_distance	exact_match
sekurʊm	siːʁr	5	0.7142857142857143	2	2	3	True	0.7142857142857143	3.5	0.1	0
sɛderɛ	sedeaa	3	0.5	3	1	2	True	0.5	1.6	0.05333333333333334	0
sedɛm	sɛde	3	0.6	2	1	2	True	0.6	1.4	0.055999999999999994	0
sedarɛ	sedaɾa	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.4	0.04666666666666666	0
sedʊlʊm	sɛdulʊ	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.6	0.045714285714285714	0
sɛŋnɪtɪam	seɡnisjɐ	7	0.7777777777777778	2	3	4	True	0.7777777777777778	3.15	0.06999999999999999	0
seɡrɛɡarɛ	seɡeɡaɾa	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.6	0.05777777777777778	0
semɛn	semen	1	0.2	4	0	1	True	0.2	0.19999999999999996	0.007999999999999998	0
semɪformɛm	semifʊmɾma	5	0.5	6	1	3	True	0.5	2.6	0.052000000000000005	0
semɪmɪnɪmam	semiminima	4	0.36363636363636365	7	1	3	True	0.36363636363636365	1.0	0.01818181818181818	0
sɛmpɪtɛrnɪtatɛm	seɪmpiteɾənidadɨ	11	0.6875	6	4	5	True	0.7333333333333333	5.3	0.07066666666666667	0
sɛmpɪtɛrnʊm	sempitɛɾnnʊ	5	0.45454545454545453	7	2	2	False	0.45454545454545453	2.45	0.04454545454545455	0
sɛnatʊm	senatʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.19999999999999996	0.005714285714285713	0
sɛnɛkɪonɛm	θuθʊmn	9	0.9	1	4	5	True	0.9	5.8	0.11599999999999999	0
sɛnɛktam	senecta	4	0.5	4	2	2	True	0.5	1.9	0.0475	0
sɛnɛktʊm	seneptuda	6	0.6666666666666666	3	2	3	False	0.75	2.55	0.06375	0
sɛnɛm	sene	3	0.6	2	1	2	True	0.6	1.4	0.055999999999999994	0
sensatɪonɛm	sensatsjana	5	0.45454545454545453	7	1	3	False	0.45454545454545453	4.0	0.07272727272727272	0
sensatʊm	sensatʊm	0	0.0	8	0	0	True	0.0	0	0.0	1
sɛnsʊalɪtatɛm	senswalctata	5	0.38461538461538464	8	1	4	True	0.38461538461538464	3.6	0.055384615384615386	0
sensʊm	sensʊm	0	0.0	6	0	0	True	0.0	0	0.0	1
sɛntirɛ	sentia	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.6	0.045714285714285714	0
separarɛ	sepaɾaa	3	0.375	5	2	1	True	0.375	2.4	0.06	0
sɛpɛlirɛ	seepultaira	6	0.5454545454545454	5	0	3	True	0.75	4.2	0.10500000000000001	0
sepɪam	sɛʃ	5	0.8333333333333334	1	2	3	True	0.8333333333333334	3.7	0.12333333333333334	0
sɛptɛnnɛm	septɛnna	3	0.3333333333333333	6	1	2	False	0.3333333333333333	1.6	0.035555555555555556	0
sɛptɛntrɪonɛm	septentriana	6	0.46153846153846156	7	1	5	False	0.46153846153846156	2.4	0.03692307692307692	0
sɛptɛntrɪonalɛm	saptentionala	6	0.4	9	2	4	False	0.4	3.0	0.04	0
septɪkʊm	sɛptik	4	0.5	4	1	3	False	0.5	2.2	0.05500000000000001	0
sɛptɪmanam	səptəmana	3	0.3	7	1	2	False	0.3	1.6	0.032	0
sɛpʊlkrʊm	sepylkrʊm	2	0.2222222222222222	7	0	2	True	0.2222222222222222	0.3999999999999999	0.008888888888888887	0
sɛpʊlturam	sepultuɾa	4	0.4	6	2	2	True	0.4	2.6	0.052000000000000005	0
sɛkwakɛm	sekwatʃa	4	0.5	4	2	2	True	0.5	2.45	0.061250000000000006	0
sɛrapʰɪkʊm	soɾafikʊm	5	0.5	5	3	2	True	0.5	2.85	0.057	0
sɛrenarɛ	seɾenana	4	0.5	4	2	2	True	0.5	1.85	0.04625	0
serɪkʊm	siɾikʊm	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.0	0.02857142857142857	0
serɪosʊm	seʁjoza	5	0.625	3	3	2	True	0.625	3.35	0.08375	0
sɛrmonɛm	sɛɾmɔna	4	0.5	4	2	2	True	0.5	2.4	0.06	0
sɛrɛrɛ	seʁaɾa	5	0.8333333333333334	1	2	3	True	0.8333333333333334	2.5	0.08333333333333333	0
serotɪnʊm	seɾʊmtinʊm	4	0.4	6	1	2	False	0.4444444444444444	2.2	0.04888888888888889	0
sɛrpɛntinʊm	sɛʁpentinʊm	2	0.18181818181818182	9	1	1	True	0.18181818181818182	0.7	0.012727272727272726	0
sɛrram	sjʁɐa	4	0.6666666666666666	2	3	1	True	0.6666666666666666	3.2	0.10666666666666667	0
sɛrraɡɪnɛm	serinɪŋ	7	0.7	3	3	4	True	0.7	3.9000000000000004	0.07800000000000001	0
sɛrrarɛ	sɨra	4	0.5714285714285714	3	2	2	True	0.5714285714285714	3.4	0.09714285714285714	0
sɛrʊm	serʊm	1	0.2	4	0	1	True	0.2	0.19999999999999996	0.007999999999999998	0
serʊm	seaʁa	3	0.6	2	2	1	True	0.6	3.0	0.12	0
sɛrwɪɛntɛm	sɛʁvɑɛnta	5	0.5	5	3	2	True	0.5	2.55	0.051	0
sɛrwilɛm	servil	4	0.5	4	2	2	False	0.5	2.45	0.061250000000000006	0
sɛrwɪtudɪnɛm	seɾvctydbɾʊm	8	0.6666666666666666	4	3	5	True	0.6666666666666666	5.449999999999999	0.09083333333333332	0
sɛrwɪtutɛm	seɾvitudɨ	7	0.7	3	4	3	True	0.7	3.1	0.062	0
sɛrwarɛ	servae	4	0.5714285714285714	3	2	2	False	0.5714285714285714	1.65	0.04714285714285714	0
sɛskʊŋkɪam	seskuntʃa	6	0.6	4	3	3	True	0.6	3.35	0.067	0
seskwɪpɛdalɛm	seskwipedala	4	0.3076923076923077	9	1	3	True	0.3076923076923077	1.6	0.024615384615384615	0
sɛssʊm	sesʊm	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.2	0.04	0
sɛwerɪtatɛm	seveɾitada	7	0.6363636363636364	4	4	3	True	0.6363636363636364	3.1	0.056363636363636366	0
sɛwerʊm	sevɛɾʊm	4	0.5714285714285714	3	2	2	True	0.5714285714285714	1.65	0.04714285714285714	0
sɛkstarɪʊm	sestaio	6	0.6	4	3	3	True	0.6	3.4000000000000004	0.068	0
sɛkstʊm	sestʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.2	0.03428571428571429	0
sɛksʊalɪtatɛm	sakswalctita	6	0.46153846153846156	7	1	5	False	0.46153846153846156	4.199999999999999	0.0646153846153846	0
sibɪlarɛ	sipla	4	0.5	4	2	2	True	0.5	3.25	0.08125	0
sikarɪʊm	sikaɾɛʊm	2	0.25	6	1	1	True	0.25	1.2	0.03	0
sɪkkɪtatɛm	sitʃeta	7	0.7	3	4	3	True	0.7	3.75	0.075	0
sikilɛm	setʃeɾə	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.65	0.10428571428571429	0
sidɛrɛʊm	sidɛɾeʊm	2	0.25	6	1	1	True	0.25	1.2	0.03	0
sɪɡɪllarɛ	silaɾa	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.4	0.09777777777777778	0
sɪɡɪllʊm	sudʒellʊm	4	0.4444444444444444	5	1	2	True	0.5	2.35	0.058750000000000004	0
sɪŋnɪfɪkatɪonɛm	siɲifikasjɔ	11	0.7333333333333333	4	5	6	True	0.7333333333333333	5.5	0.07333333333333333	0
sɪŋnarɛ	seɲaa	5	0.7142857142857143	2	3	2	True	0.7142857142857143	2.65	0.0757142857142857	0
sɪlɪkɛm	silaʃeʊm	5	0.625	3	1	3	True	0.7142857142857143	2.1	0.060000000000000005	0
sɪlɪkɪʊm	siletjʊm	4	0.5	4	1	3	True	0.5	1.25	0.03125	0
sɪlɪkwastrʊm	silekwastrʊm	2	0.16666666666666666	10	0	2	True	0.16666666666666666	0.0	0.0	0
sɪlwam	silva	3	0.5	3	2	1	True	0.5	1.25	0.041666666666666664	0
sɪlwatɪkʊm	solvatikʊm	3	0.3	7	1	2	True	0.3	0.85	0.017	0
sɪlwɛstrɛm	silβɛstɹɨ	5	0.5	5	3	2	True	0.5	2.4	0.048	0
sɪlwɪkɔlʊm	silvikolʊm	4	0.4	6	1	3	True	0.4	0.25	0.005	0
sɪlwosʊm	selvozʊm	3	0.375	5	2	1	True	0.375	0.5	0.0125	0
simɪam	simja	2	0.3333333333333333	4	1	1	True	0.3333333333333333	2.0	0.06666666666666667	0
sɪmɪlɛm	simil	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.0	0.05714285714285714	0
sɪmɪlɪtudɪnɛm	simiptyd	9	0.6923076923076923	4	3	6	False	0.6923076923076923	5.95	0.09153846153846154	0
simɪʊm	simja	3	0.5	3	1	2	True	0.5	2.6	0.08666666666666667	0
sɪmʊltanɛʊm	simyltanœm	4	0.36363636363636365	7	0	4	True	0.36363636363636365	1.4	0.025454545454545452	0
sɪŋkerʊm	sintʃɾr	7	0.875	2	3	3	True	0.875	3.6	0.09	0
sɪŋkɪpʊt	sɛsippt	5	0.625	3	2	3	False	0.625	2.7	0.0675	0
sɪŋɡʊltʊm	suɡutʊm	4	0.4444444444444444	5	2	2	True	0.4444444444444444	3.0	0.06666666666666667	0
sɪnɛrɛ	sinʊ	4	0.6666666666666666	2	1	3	True	0.6666666666666666	2.6	0.08666666666666667	0
sɪnʊm	sɛnʊm	1	0.2	4	0	1	True	0.2	0.19999999999999996	0.007999999999999998	0
sɪparɪʊm	sipario	4	0.5	4	1	3	True	0.5	1.2	0.03	0
sɪstɛrɛ	sista	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.4	0.06857142857142857	0
sistrʊm	sistʁ	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.5	0.07142857142857142	0
sɪtʊlam	sitɛla	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.6	0.045714285714285714	0
sɪtʊm	sitjʊm	2	0.3333333333333333	4	0	1	True	0.4	1.0	0.04	0
smaraɡdʊm	emeɾalda	6	0.6666666666666666	3	4	2	True	0.6666666666666666	4.75	0.10555555555555556	0
smilakɛm	zmilatʃe	4	0.5	4	3	1	True	0.5	2.5	0.0625	0
sobrinʊm	sʊβɹinʊm	3	0.375	5	2	1	True	0.375	1.2	0.03	0
sɔkkʊm	θokʊm	3	0.5	3	2	1	True	0.5	1.0	0.03333333333333333	0
sɔkɛrʊm	sokruʃrʊm	4	0.4444444444444444	5	0	2	True	0.5714285714285714	2.6	0.07428571428571429	0
sɔkrʊm	sɔatʃera	6	0.75	3	2	1	True	1.0	3.9	0.13	0
sɔdalɪkɪʊm	sodalitsio	6	0.6	4	2	4	False	0.6	2.45	0.049	0
sɔdalɪtatɛm	soðalpta	6	0.5454545454545454	5	3	3	False	0.5454545454545454	3.9	0.07090909090909091	0
solakɪʊm	sulaθxʊm	3	0.375	5	1	2	True	0.375	1.7	0.042499999999999996	0
solarɛm	saʊlar	4	0.5714285714285714	4	1	2	True	0.5714285714285714	3.1	0.08857142857142858	0
solarɪʊm	saʊlaruʊm	3	0.3333333333333333	6	0	2	True	0.375	1.7999999999999998	0.045	0
sɔlɛam	sœʎa	4	0.6666666666666666	2	2	2	True	0.6666666666666666	2.8	0.09333333333333332	0
sɔlerɛ	suler	2	0.3333333333333333	4	0	2	True	0.3333333333333333	1.2	0.04	0
sɔlɪdarɛ	sulɛdaɾa	4	0.5	4	1	3	True	0.5	1.7999999999999998	0.045	0
sɔlɪdʊm	sɔlɨdʊm	1	0.14285714285714285	6	0	1	True	0.14285714285714285	0.19999999999999996	0.005714285714285713	0
solɪlɔkwɪʊm	solelɔkwjʊm	2	0.18181818181818182	9	0	2	True	0.18181818181818182	1.0	0.01818181818181818	0
solɪtudɪnɛm	soletymbɾa	7	0.6363636363636364	4	3	4	True	0.6363636363636364	3.8	0.06909090909090909	0
sɔlɪʊm	sɔʎja	4	0.6666666666666666	2	2	2	True	0.6666666666666666	3.4	0.11333333333333333	0
sɔllɛrtɛm	sʊmlɛɾpta	6	0.6666666666666666	4	3	2	False	0.6666666666666666	3.85	0.08555555555555555	0
sɔllɪkɪtatɪonɛm	solosctasjɔsiona	12	0.75	6	4	5	True	0.8	6.65	0.08866666666666667	0
sɔllɪkɪtarɛ	solosptetara	7	0.5833333333333334	5	2	4	False	0.6363636363636364	3.15	0.057272727272727274	0
sɔllɪkɪtudɪnɛm	solɨsctidudina	10	0.7142857142857143	6	3	5	True	0.7142857142857143	4.4	0.06285714285714286	0
sɔllɪkɪtʊm	soliɛctitʊm	6	0.5454545454545454	5	2	3	True	0.6	2.45	0.049	0
sɔlʊm	sɔlʊm	0	0.0	5	0	0	True	0.0	0	0.0	1
solʊm	sœlʊm	1	0.2	4	0	1	True	0.2	0.4	0.016	0
sɔlutʊm	solta	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.6	0.07428571428571429	0
sɔlwɛrɛ	sulver	4	0.5714285714285714	3	1	3	True	0.5714285714285714	1.65	0.04714285714285714	0
sɔmnɪatorɛm	saʊɲaʁor	7	0.6363636363636364	4	4	3	True	0.6363636363636364	5.85	0.10636363636363635	0
sɔmnɪkʊlosʊm	sʊmnakkiozʊm	5	0.4166666666666667	7	2	3	False	0.4166666666666667	2.85	0.0475	0
sɔmnɪfɛrʊm	sumniferʊm	3	0.3	7	0	3	True	0.3	0.3999999999999999	0.007999999999999998	0
sɔmnɪarɛ	sɔɲaa	5	0.625	3	3	2	True	0.625	3.9	0.0975	0
sɔmnɪʊm	sɔɲʊm	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.5	0.07142857142857142	0
sɔmnɔlɛntʊm	sʊmnʊmlɛŋtʊm	4	0.3333333333333333	8	1	2	True	0.36363636363636365	1.9	0.034545454545454546	0
sɔmnʊm	somnʊm	1	0.16666666666666666	5	0	1	True	0.16666666666666666	0.0	0.0	0
sɔnɪtʊm	sʊmnitʊm	3	0.375	5	0	2	True	0.42857142857142855	1.2	0.03428571428571429	0
sɔnorʊm	sʊmnɔrʊm	3	0.375	5	0	2	True	0.42857142857142855	1.2	0.03428571428571429	0
sɔntɛm	sɛntɨ	3	0.5	3	1	2	True	0.5	2.0	0.06666666666666667	0
sɔnʊm	suɔna	3	0.6	3	1	1	True	0.6	2.6	0.10400000000000001	0
sɔporɛm	sʊmpʊmɾa	6	0.75	2	2	3	True	0.8571428571428571	3.3	0.09428571428571428	0
sorɪkɛm	sɔautae	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.25	0.09285714285714286	0
sɔrorɛm	sʊɾəlla	6	0.8571428571428571	1	3	3	True	0.8571428571428571	3.8	0.10857142857142857	0
sɔrorɪtatɛm	saʊɾʊmɾitada	10	0.8333333333333334	3	4	4	True	0.9090909090909091	5.550000000000001	0.10090909090909092	0
sɔrtɛm	sɔarta	3	0.5	4	1	1	False	0.5	2.4	0.08	0
sɔrtɪlɛɡʊm	sortileɡʊm	3	0.3	7	0	3	False	0.3	0.19999999999999996	0.003999999999999999	0
sɔrtiri	suɾtia	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.6	0.07428571428571429	0
sɔrtitɪonɛm	sɔʁtisjɔ	7	0.6363636363636364	4	4	3	True	0.6363636363636364	4.75	0.08636363636363636	0
sparɡɛrɛ	spardʒer	4	0.5	5	1	2	True	0.5	2.95	0.07375000000000001	0
spartʊm	espaɾtʊm	2	0.25	6	1	0	True	0.2857142857142857	2.0	0.05714285714285714	0
spatɪari	ɛspassaa	5	0.625	4	2	2	False	0.625	3.65	0.09125	0
spatʊlatʊm	spatolatʊm	1	0.1	9	0	1	True	0.1	0.19999999999999996	0.003999999999999999	0
spɛkɪɛm	spɛsja	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.9	0.08285714285714285	0
spɛkɪfɪkʊm	spesifikʊm	4	0.4	6	1	3	True	0.4	0.7	0.013999999999999999	0
spɛkɪmɛn	spəsimɛa	4	0.5	4	2	2	True	0.5	1.9	0.0475	0
spɛklʊm	spɛʎiʊm	2	0.2857142857142857	5	2	0	True	0.2857142857142857	2.0	0.05714285714285714	0
spɛktakʊlʊm	spettakulʊm	3	0.2727272727272727	8	1	2	False	0.2727272727272727	0.85	0.015454545454545453	0
spɛktarɛ	spettara	3	0.375	5	1	2	False	0.375	0.85	0.021249999999999998	0
spɛkʊlatiwʊm	spekulatifʊm	3	0.25	9	1	2	True	0.25	1.1	0.018333333333333333	0
spɛkʊlatorɛm	spakulator	4	0.3333333333333333	8	1	3	True	0.3333333333333333	2.8	0.04666666666666666	0
spɛkʊlʊm	spɛkeiʊm	2	0.25	6	1	1	True	0.25	1.4	0.034999999999999996	0
spɛltam	spɛlta	1	0.14285714285714285	6	1	0	True	0.14285714285714285	1	0.02857142857142857	0
spelʊŋkam	spelɔnka	3	0.3333333333333333	6	2	1	True	0.3333333333333333	1.7	0.03777777777777778	0
sperarɛ	ɛspeʊaa	4	0.5714285714285714	4	2	1	True	0.5714285714285714	3.4	0.09714285714285714	0
spɛm	spema	2	0.4	3	0	1	True	0.5	1.2	0.06	0
spinalɛm	spinal	2	0.25	6	1	1	True	0.25	2	0.05	0
spinʊlam	spinla	2	0.25	6	1	1	True	0.25	2	0.05	0
spirakʊlʊm	ʃpiɾakulʊ	4	0.4	6	3	1	True	0.4	2.65	0.053	0
spiratɪonɛm	spiratsiona	4	0.36363636363636365	8	1	2	False	0.36363636363636365	2.4	0.04363636363636363	0
spirarɛ	ɛspiraa	3	0.42857142857142855	5	1	1	True	0.42857142857142855	2.4	0.06857142857142857	0
spɪssʊm	epesʊm	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.0	0.05714285714285714	0
splɛnderɛ	slɛnderea	3	0.3333333333333333	7	1	1	False	0.3333333333333333	2.2	0.04888888888888889	0
spɔdɪʊm	spuzə	5	0.7142857142857143	2	2	3	True	0.7142857142857143	2.65	0.0757142857142857	0
spɔlɪarɛ	spulara	3	0.375	5	0	3	True	0.375	1.6	0.04	0
spɔlɪʊm	spɔʎja	4	0.5714285714285714	3	2	2	True	0.5714285714285714	3.4	0.09714285714285714	0
spɔŋɡɪam	spoŋxa	4	0.5	4	2	2	True	0.5	2.5	0.0625	0
sponsam	epoza	4	0.5714285714285714	3	4	0	True	0.5714285714285714	3.25	0.09285714285714286	0
sponsarɛ	spuzaa	5	0.625	3	3	2	True	0.625	2.85	0.07125000000000001	0
sponsʊm	epozʊm	3	0.42857142857142855	4	3	0	True	0.42857142857142855	2.25	0.06428571428571428	0
spɔrtam	spɔrɾta	2	0.2857142857142857	6	1	0	True	0.2857142857142857	2	0.05714285714285714	0
spumarɛ	spumaa	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
spumosʊm	spumosʊm	0	0.0	8	0	0	True	0.0	0	0.0	1
spʊɛrɛ	eʃpuiɹ	6	1.0	1	2	3	True	1.0	3.0999999999999996	0.10333333333333332	0
spʊrkarɛ	spurkae	3	0.375	5	1	2	True	0.375	1.5999999999999999	0.039999999999999994	0
spʊrkʊm	spurəka	4	0.5714285714285714	4	1	2	True	0.5714285714285714	3.0	0.08571428571428572	0
spʊrɪʊm	ʃpurjʊm	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.65	0.04714285714285714	0
sputarɛ	sputaa	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.4	0.04	0
sputʊm	sputʊm	0	0.0	6	0	0	True	0.0	0	0.0	1
skwalɪdʊm	skwaledðʊm	2	0.2	8	0	1	True	0.2222222222222222	1.0	0.022222222222222223	0
skwalʊm	skwalʊm	0	0.0	7	0	0	True	0.0	0	0.0	1
skwamam	skwama	1	0.14285714285714285	6	1	0	True	0.14285714285714285	1	0.02857142857142857	0
stabɪlirɛ	stabilʲθe	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.7	0.03777777777777778	0
stabɪlɛm	stabila	3	0.375	5	1	2	True	0.375	1.4	0.034999999999999996	0
staŋnʊm	staɲɲʊm	2	0.2857142857142857	5	2	0	True	0.2857142857142857	0.75	0.02142857142857143	0
stannʊm	staɲʊm	2	0.2857142857142857	5	2	0	True	0.2857142857142857	1.5	0.04285714285714286	0
stapɛdɛm	stapaða	4	0.5	4	2	2	True	0.5	2.05	0.05125	0
stateram	statɛʁa	3	0.375	5	2	1	True	0.375	1.7	0.042499999999999996	0
statɪkʊm	stadʒʒa	5	0.625	3	3	2	True	0.625	3.6	0.09	0
statʊam	statwa	2	0.2857142857142857	5	1	1	True	0.2857142857142857	2.0	0.05714285714285714	0
statʊɛrɛ	statuia	4	0.5	4	1	3	True	0.5	2.0	0.05	0
statʊm	statʊm	0	0.0	6	0	0	True	0.0	0	0.0	1
stellarɛm	stɛlaɾ	5	0.5555555555555556	4	3	2	True	0.5555555555555556	3.6	0.08	0
stɛllatʊm	stellato	3	0.3333333333333333	6	1	2	True	0.3333333333333333	1.4	0.03111111111111111	0
stɛmma	stɛmma	0	0.0	6	0	0	False	0.0	0	0.0	1
stɛrkɔrarɛ	esteɾkʊmla	8	0.8	4	3	3	True	0.8	4.300000000000001	0.08600000000000002	0
stɛrkʊs	ʃterɾkʊml	5	0.5555555555555556	4	2	1	True	0.7142857142857143	2.95	0.0842857142857143	0
stɛrnɛrɛ	stɛrnera	2	0.25	6	0	2	False	0.25	0.6	0.015	0
stɪllam	stilla	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.0	0.02857142857142857	0
stɪllɪkɪdɪʊm	stillitʃidio	8	0.6666666666666666	5	2	5	True	0.6666666666666666	2.45	0.04083333333333334	0
stɪmʊlatɪonɛm	estimulsθjʊm	9	0.6923076923076923	5	2	6	True	0.6923076923076923	5.75	0.08846153846153847	0
stiparɛ	stivae	3	0.42857142857142855	4	2	1	True	0.42857142857142855	1.7	0.04857142857142857	0
stɪpʊlari	stipylaa	4	0.4444444444444444	5	1	3	True	0.4444444444444444	1.6	0.035555555555555556	0
stɪrpɛm	stirpɨ	3	0.42857142857142855	4	1	2	True	0.42857142857142855	1.4	0.04	0
stɔlɪdʊm	stɔledʊm	1	0.125	7	0	1	True	0.125	0.0	0.0	0
stɔlonɛm	stolɔ	5	0.625	3	3	2	True	0.625	3.0	0.075	0
stɔrɛam	stɔɾa	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
straɡɛm	straʒʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	1.35	0.038571428571428576	0
stratam	strada	2	0.2857142857142857	5	2	0	True	0.2857142857142857	1.25	0.03571428571428571	0
stratʊm	stradʊm	1	0.14285714285714285	6	1	0	True	0.14285714285714285	0.25	0.007142857142857143	0
strenam	eptɛɛna	5	0.7142857142857143	3	3	1	False	0.7142857142857143	3.7	0.10571428571428572	0
strenʊɪtatɛm	estɾenwiðad	8	0.6666666666666666	5	4	3	True	0.6666666666666666	5.75	0.09583333333333334	0
strenʊʊm	stɹɛnuʊm	3	0.375	5	1	2	True	0.375	0.85	0.021249999999999998	0
strɛpɪtʊm	strɛpitʊm	1	0.1111111111111111	8	0	1	True	0.1111111111111111	0.0	0.0	0
strɪam	stria	2	0.3333333333333333	4	1	1	True	0.3333333333333333	1.0	0.03333333333333333	0
stridɛrɛ	stʁider	3	0.375	5	1	2	True	0.375	1.7	0.042499999999999996	0
striɡam	striɡa	1	0.14285714285714285	6	1	0	True	0.14285714285714285	1	0.02857142857142857	0
strɪɡɪlɛm	etʁiliila	8	0.8888888888888888	2	4	3	True	0.8888888888888888	4.65	0.10333333333333335	0
strɪŋɡɛrɛ	striŋdʒia	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.15	0.06999999999999999	0
strɪɡɛm	stridʒa	4	0.5714285714285714	3	2	2	True	0.5714285714285714	2.75	0.07857142857142857	0
strɔppʊm	strɔpʊm	1	0.125	7	1	0	True	0.125	1	0.025	0
strʊppʊm	struqʊa	4	0.5	4	3	1	True	0.5	2.65	0.06625	0
strutʰɪonɛm	trutsuʃ	7	0.6363636363636364	4	4	3	False	0.6363636363636364	5.45	0.09909090909090909	0
stʊderɛ	studjaa	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.8	0.08	0
stʊdɪʊm	studjʊm	2	0.2857142857142857	5	0	2	True	0.2857142857142857	1.4	0.04	0
stʊltʊm	staʊltʊm	1	0.125	7	0	0	True	0.14285714285714285	1	0.02857142857142857	0
stʊperɛ	stuprea	4	0.5714285714285714	4	0	3	True	0.5714285714285714	2.5999999999999996	0.07428571428571427	0
stʊporɛm	stypœʁ	5	0.625	3	2	3	True	0.625	2.9000000000000004	0.07250000000000001	0
stʊppam	stupa	3	0.42857142857142855	4	2	1	True	0.42857142857142855	2.4	0.06857142857142857	0
stupratorɛm	stupratora	2	0.18181818181818182	9	1	1	True	0.18181818181818182	1.4	0.025454545454545452	0
stʊprʊm	stupʁʊm	2	0.2857142857142857	5	1	1	True	0.2857142857142857	0.9	0.025714285714285714	0
stʊrnʊm	etuʁʊminʊm	5	0.5	5	2	0	True	0.7142857142857143	4.5	0.12857142857142856	0
styrakɛm	staʊrakɨa	4	0.4444444444444444	5	1	2	True	0.5	2.6	0.065	0
sʊaderɛ	suadiɾa	4	0.5714285714285714	3	1	3	True	0.5714285714285714	1.7999999999999998	0.05142857142857142	0
sʊawɛm	syava	4	0.6666666666666666	2	2	2	True	0.6666666666666666	1.85	0.06166666666666667	0
sʊawɪtatɛm	swavita	6	0.6	4	3	3	True	0.6	4.25	0.085	0
sʊbalbʊm	salvə	5	0.625	3	3	2	True	0.625	3.65	0.09125	0
sʊbdɔlʊm	subdolʊm	2	0.25	6	0	2	True	0.25	0.4	0.01	0
sʊbirɛ	subia	3	0.5	3	1	2	True	0.5	1.7999999999999998	0.05999999999999999	0
subɛrɛm	subersʊm	3	0.375	5	0	2	False	0.42857142857142855	1.7999999999999998	0.05142857142857142	0
sʊbɪakerɛ	sʊmdʒʒaeɾɛra	8	0.6666666666666666	5	2	2	False	0.8888888888888888	5.65	0.12555555555555556	0
sʊbɪɛktɪonɛm	syʒasjɔ	11	0.9166666666666666	1	5	6	True	0.9166666666666666	7.35	0.1225	0
sʊbɪɛktʊm	suʒɛekptʊm	5	0.5	6	1	2	False	0.5555555555555556	2.3	0.05111111111111111	0
sʊbɪtanɛʊm	subitanɛʊm	2	0.2	8	0	2	True	0.2	0.4	0.008	0
sʊbɪtʊm	subita	4	0.5714285714285714	3	1	3	True	0.5714285714285714	2.0	0.05714285714285714	0
sʊbɪʊɡarɛ	subʒuɡuara	5	0.5	5	0	4	True	0.5555555555555556	3.1999999999999997	0.07111111111111111	0
sʊbjʊɡarɛ	sybʒyɣa	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.65	0.0811111111111111	0
sʊblɛwarɛ	sulveaɾa	6	0.6666666666666666	3	3	3	True	0.6666666666666666	3.9999999999999996	0.08888888888888888	0
sʊblimatɪonɛm	sublɛmasjiona	7	0.5384615384615384	7	2	4	True	0.5384615384615384	3.25	0.05	0
sʊbmɪnɪstrarɛ	somministrae	6	0.46153846153846156	7	2	4	False	0.46153846153846156	1.65	0.025384615384615384	0
sʊbmɔnerɛ	səmɔdʁ	6	0.6666666666666666	3	3	3	True	0.6666666666666666	4.15	0.09222222222222223	0
sʊbornarɛ	subaɾnaɾa	5	0.5555555555555556	4	2	3	True	0.5555555555555556	3.4	0.07555555555555556	0
sʊbriderɛ	suʁider	4	0.4444444444444444	5	2	2	True	0.4444444444444444	2.9	0.06444444444444444	0
sʊbrɔɡarɛ	surrʊmɣaɾa	7	0.7	3	3	3	True	0.7777777777777778	4.25	0.09444444444444444	0
sʊbsannarɛ	subsannara	2	0.2	8	0	2	False	0.2	0.8	0.016	0
